"pt","raw_clonotype_id","CD8A","nonvir10_UCell","exp"
"PT16","clonotype1",0,0.322133333333333,FALSE
"PT16","clonotype3",1.66545149194088,0.315566666666667,FALSE
"PT16","clonotype757",1.82325979649365,0.291033333333333,FALSE
"PT16","clonotype17",1.55728181779335,0.139533333333333,FALSE
"PT16","clonotype547",0,0.1226,FALSE
"PT16","clonotype118",0,0.261566666666667,FALSE
"PT16","clonotype39",0,0.566133333333333,FALSE
"PT16","clonotype13",0.856431659451303,0.454433333333333,TRUE
"PT16","clonotype1",1.7398360141709,0.6408,FALSE
"PT16","clonotype305",0,0.305066666666667,FALSE
"PT16","clonotype1",2.85583056982043,0.324733333333333,FALSE
"PT16","clonotype5",0,0.299633333333333,FALSE
"PT16","clonotype1",2.25540990242897,0.490366666666667,FALSE
"PT16","clonotype12",1.65751389735689,0.239466666666667,FALSE
"PT16","clonotype717",0,0.1678,FALSE
"PT16","clonotype170",0,0.155766666666667,FALSE
"PT16","clonotype725",0,0.163666666666667,FALSE
"PT16","clonotype641",0,0.2196,FALSE
"PT16","clonotype124",0,0.237533333333333,FALSE
"PT16","clonotype408",0,0.476166666666667,FALSE
"PT16","clonotype469",0,0.197533333333333,FALSE
"PT16","clonotype529",1.73475145317452,0.4539,FALSE
"PT16","clonotype776",0,0.2845,FALSE
"PT16","clonotype76",1.11417762942572,0.520233333333333,FALSE
"PT16","clonotype24",1.75834801320673,0.543133333333333,FALSE
"PT16","clonotype443",1.07780999044917,0.339266666666667,FALSE
"PT16","clonotype729",0,0.138733333333333,FALSE
"PT16","clonotype285",1.40124481171571,0.423766666666667,FALSE
"PT16","clonotype127",0,0.473866666666667,FALSE
"PT16","clonotype767",1.6065610812893,0.427766666666667,FALSE
"PT16","clonotype791",0,0.507533333333333,FALSE
"PT16","clonotype1",1.12340193917439,0.3303,FALSE
"PT16","clonotype795",0,0.269333333333333,FALSE
"PT16","clonotype2",0,0.3705,FALSE
"PT16","clonotype1",3.2187715129412,0.256766666666667,FALSE
"PT16","clonotype702",0,0.177,FALSE
"PT16","clonotype375",0,0.41,FALSE
"PT16","clonotype24",2.31760115506176,0.474233333333333,FALSE
"PT16","clonotype24",1.2984010435774,0.564166666666667,FALSE
"PT16","clonotype183",0.682375944932058,0.599666666666667,FALSE
"PT16","clonotype30",1.38717215070597,0.150033333333333,FALSE
"PT16","clonotype60",1.72313033704581,0.4323,FALSE
"PT16","clonotype8",1.29543432921539,0.2446,FALSE
"PT16","clonotype393",0.453609758114424,0.467433333333333,FALSE
"PT16","clonotype424",0,0.2746,FALSE
"PT16","clonotype553",0.62405056407226,0.387066666666667,FALSE
"PT16","clonotype9",1.70522963401348,0.620033333333333,FALSE
"PT16","clonotype678",1.39406200982152,0.489266666666667,FALSE
"PT16","clonotype105",0,0.287066666666667,FALSE
"PT16","clonotype6",2.04132241794651,0.321633333333333,FALSE
"PT16","clonotype260",0,0.3195,FALSE
"PT16","clonotype288",0,0.199133333333333,FALSE
"PT16","clonotype42",0,0.509766666666667,FALSE
"PT16","clonotype9",1.13223141362839,0.5669,FALSE
"PT16","clonotype590",0,0.163,FALSE
"PT16","clonotype9",1.95206776764939,0.544733333333333,FALSE
"PT16","clonotype784",1.42713979675087,0.192266666666667,FALSE
"PT16","clonotype123",0,0.4716,FALSE
"PT16","clonotype512",0,0.395266666666667,FALSE
"PT16","clonotype294",1.10247349958391,0.520666666666667,FALSE
"PT16","clonotype5",0,0.406633333333333,FALSE
"PT16","clonotype132",0,0.1722,FALSE
"PT16","clonotype37",0.672449495029631,0.528033333333333,FALSE
"PT16","clonotype500",0,0.1458,FALSE
"PT16","clonotype557",1.02450949396136,0.538266666666667,FALSE
"PT16","clonotype3",0,0.4444,FALSE
"PT16","clonotype3",1.64003392637126,0.535033333333333,FALSE
"PT16","clonotype85",1.01979268931056,0.676633333333333,FALSE
"PT16","clonotype16",2.12108254485995,0.4991,FALSE
"PT16","clonotype65",0,0.406566666666667,FALSE
"PT16","clonotype1",1.9612493108286,0.4245,FALSE
"PT16","clonotype447",0,0.203333333333333,FALSE
"PT16","clonotype4",0,0.558733333333333,FALSE
"PT16","clonotype624",0,0.228266666666667,FALSE
"PT16","clonotype13",1.96140317781411,0.445166666666667,TRUE
"PT16","clonotype12",0,0.277666666666667,FALSE
"PT16","clonotype11",0,0.1722,FALSE
"PT16","clonotype3",2.43326363731892,0.407166666666667,FALSE
"PT16","clonotype686",2.34651553118438,0.315033333333333,FALSE
"PT16","clonotype10",1.72141072753992,0.487166666666667,FALSE
"PT16","clonotype14",0.961745980627762,0.2175,FALSE
"PT16","clonotype19",1.43446627882785,0.3504,FALSE
"PT16","clonotype40",1.64126896868085,0.2902,FALSE
"PT16","clonotype39",1.91937474952694,0.511866666666667,FALSE
"PT16","clonotype15",2.28170819609755,0.519,FALSE
"PT16","clonotype2",2.52298412368986,0.5167,FALSE
"PT16","clonotype42",0,0.511366666666667,FALSE
"PT16","clonotype376",0,0.0815333333333333,FALSE
"PT16","clonotype19",2.23869546366505,0.334366666666667,FALSE
"PT16","clonotype151",0.450002543975046,0.3651,FALSE
"PT16","clonotype33",1.02518703618463,0.400466666666667,FALSE
"PT16","clonotype307",0,0.255333333333333,FALSE
"PT16","clonotype36",1.68714644642159,0.5111,FALSE
"PT16","clonotype57",0,0.492166666666667,FALSE
"PT16","clonotype126",1.72141072753992,0.4622,FALSE
"PT16","clonotype513",0.930200977331685,0.330466666666667,FALSE
"PT16","clonotype13",2.87974648925544,0.150666666666667,TRUE
"PT16","clonotype230",0,0.6057,FALSE
"PT16","clonotype760",0,0.3533,FALSE
"PT16","clonotype96",0,0.6963,FALSE
"PT16","clonotype555",0,0.345366666666667,FALSE
"PT16","clonotype3",0.991148380555423,0.256033333333333,FALSE
"PT16","clonotype2",1.04997915785158,0.3186,FALSE
"PT16","clonotype101",0,0.3738,FALSE
"PT16","clonotype168",0,0.126333333333333,FALSE
"PT16","clonotype138",1.8151704906118,0.333766666666667,FALSE
"PT16","clonotype754",1.83931332268033,0.4761,FALSE
"PT16","clonotype12",2.14767668295214,0.635833333333333,FALSE
"PT16","clonotype1",0,0.342133333333333,FALSE
"PT16","clonotype174",0,0.0953000000000001,FALSE
"PT16","clonotype3",0.714569504855143,0.5986,FALSE
"PT16","clonotype163",0.730169306092848,0.2804,FALSE
"PT16","clonotype489",0,0.2508,FALSE
"PT16","clonotype4",0,0.491266666666667,FALSE
"PT16","clonotype219",0,0.2676,FALSE
"PT16","clonotype2",1.81027104223861,0.649,FALSE
"PT16","clonotype11",1.85596167780907,0.1492,FALSE
"PT16","clonotype74",0,0.187866666666667,FALSE
"PT16","clonotype19",2.27364383099549,0.4906,FALSE
"PT16","clonotype6",1.49615230939928,0.231566666666667,FALSE
"PT16","clonotype7",2.29263480048411,0.396233333333333,FALSE
"PT16","clonotype26",1.46268139894162,0.577866666666667,FALSE
"PT16","clonotype14",0,0.1977,FALSE
"PT16","clonotype1",1.70375099032826,0.4733,FALSE
"PT16","clonotype3",1.06102654634536,0.354333333333333,FALSE
"PT16","clonotype4",0,0.381133333333333,FALSE
"PT16","clonotype5",0,0.636866666666667,FALSE
"PT16","clonotype45",1.88833051973371,0.572766666666667,FALSE
"PT16","clonotype179",1.2181657872514,0.185066666666667,FALSE
"PT16","clonotype13",2.48272628231672,0.436466666666667,TRUE
"PT16","clonotype46",1.59139175883164,0.758033333333333,FALSE
"PT16","clonotype11",1.57286681677862,0.0835666666666667,FALSE
"PT16","clonotype551",2.45780698772898,0.458,FALSE
"PT16","clonotype28",2.30740105701302,0.4002,FALSE
"PT16","clonotype35",1.53907377629426,0.372233333333333,TRUE
"PT16","clonotype111",2.46519667478496,0.216433333333333,FALSE
"PT16","clonotype35",1.69242061736007,0.340933333333333,TRUE
"PT16","clonotype141",0,0.1621,FALSE
"PT16","clonotype68",0,0.1578,FALSE
"PT16","clonotype752",0,0,FALSE
"PT16","clonotype8",1.53693073230582,0.173133333333333,FALSE
"PT16","clonotype11",2.4742438736504,0.4084,FALSE
"PT16","clonotype9",1.49590011754024,0.555,FALSE
"PT16","clonotype682",0,0.267133333333333,FALSE
"PT16","clonotype63",1.46927735223182,0.620233333333333,FALSE
"PT16","clonotype2",1.81200365087881,0.244,FALSE
"PT16","clonotype59",1.78323394226156,0.418833333333333,FALSE
"PT16","clonotype2",2.40145677331629,0.327766666666667,FALSE
"PT16","clonotype10",2.13409493764831,0.179633333333333,FALSE
"PT16","clonotype82",0,0.516,FALSE
"PT16","clonotype688",1.23176391762162,0.246633333333333,FALSE
"PT16","clonotype8",0,0.2446,FALSE
"PT16","clonotype277",0,0.258033333333333,FALSE
"PT16","clonotype669",0,0.1844,FALSE
"PT16","clonotype269",1.89002516822325,0.4247,FALSE
"PT16","clonotype691",0,0.4083,FALSE
"PT16","clonotype5",0,0.5065,FALSE
"PT16","clonotype448",2.64119881252059,0.535466666666667,FALSE
"PT16","clonotype764",0.647947226674639,0.349966666666667,FALSE
"PT16","clonotype746",0,0.5387,FALSE
"PT16","clonotype92",0,0.682,FALSE
"PT16","clonotype1",2.53653956705803,0.531966666666667,FALSE
"PT16","clonotype417",0,0.224066666666667,FALSE
"PT16","clonotype2",3.00799118356029,0.387133333333333,FALSE
"PT16","clonotype29",1.07083236610486,0.323266666666667,FALSE
"PT16","clonotype12",2.23325892656072,0.357666666666667,FALSE
"PT16","clonotype573",0,0.275233333333333,FALSE
"PT16","clonotype33",1.63542075540604,0.356666666666667,FALSE
"PT16","clonotype5",0,0.5519,FALSE
"PT16","clonotype115",1.7974891674325,0.1407,FALSE
"PT16","clonotype548",0,0.6585,FALSE
"PT16","clonotype2",1.13028752719214,0.330233333333333,FALSE
"PT16","clonotype7",2.12998514559902,0.234466666666667,FALSE
"PT16","clonotype510",1.19932661716022,0.337833333333333,FALSE
"PT16","clonotype379",0,0.277133333333333,FALSE
"PT16","clonotype81",0,0.2587,FALSE
"PT16","clonotype194",0,0.561866666666667,FALSE
"PT16","clonotype145",0,0.304,FALSE
"PT16","clonotype302",0,0.211266666666667,FALSE
"PT16","clonotype654",0,0.292033333333333,FALSE
"PT16","clonotype3",1.75618951080795,0.421266666666667,FALSE
"PT16","clonotype3",1.99115129988397,0.263366666666667,FALSE
"PT16","clonotype5",0,0.439266666666667,FALSE
"PT16","clonotype2",0,0.3278,FALSE
"PT16","clonotype14",1.19807165119286,0.204133333333333,FALSE
"PT16","clonotype18",0.290693537442981,0.357566666666667,FALSE
"PT16","clonotype6",0,0.134866666666667,FALSE
"PT16","clonotype89",0,0.158966666666667,FALSE
"PT16","clonotype184",1.06054117760414,0.2865,FALSE
"PT16","clonotype13",2.23492835131383,0.4406,TRUE
"PT16","clonotype8",2.00560944273933,0.2383,FALSE
"PT16","clonotype571",0,0,FALSE
"PT16","clonotype653",0,0.396966666666667,FALSE
"PT16","clonotype6",1.17264269729844,0.249133333333333,FALSE
"PT16","clonotype609",0.866520155255708,0.174266666666667,FALSE
"PT16","clonotype516",2.1465370959199,0.4309,FALSE
"PT16","clonotype506",1.99370402932246,0.220166666666667,FALSE
"PT16","clonotype120",0,0.481866666666667,FALSE
"PT16","clonotype25",0,0.545366666666667,FALSE
"PT16","clonotype592",0,0.3625,FALSE
"PT16","clonotype588",0,0.1098,FALSE
"PT16","clonotype20",0.833412928390484,0.7229,FALSE
"PT16","clonotype221",0,0.0935666666666667,FALSE
"PT16","clonotype224",0,0.244366666666667,FALSE
"PT16","clonotype25",1.75870834194663,0.482066666666667,FALSE
"PT16","clonotype1",2.83129811984023,0.386733333333333,FALSE
"PT16","clonotype70",1.91034517648208,0.4627,FALSE
"PT16","clonotype69",0,0.403633333333333,FALSE
"PT16","clonotype33",1.62688573840575,0.3148,FALSE
"PT16","clonotype341",0,0.245733333333333,FALSE
"PT16","clonotype2",0,0.416366666666667,FALSE
"PT16","clonotype10",1.04266858682545,0.3707,FALSE
"PT16","clonotype575",0,0.312266666666667,FALSE
"PT16","clonotype30",1.11552416451576,0.3859,FALSE
"PT16","clonotype338",0,0.1591,FALSE
"PT16","clonotype7",0,0.3911,FALSE
"PT16","clonotype127",0,0.4371,FALSE
"PT16","clonotype543",0,0.678966666666667,FALSE
"PT16","clonotype74",1.08437495469345,0.453366666666667,FALSE
"PT16","clonotype41",1.6095148531211,0.404866666666667,FALSE
"PT16","clonotype267",1.34671789925595,0.357066666666667,FALSE
"PT16","clonotype128",0,0.4267,FALSE
"PT16","clonotype238",0,0.317366666666667,FALSE
"PT16","clonotype9",3.30780829028469,0.266533333333333,FALSE
"PT16","clonotype36",2.22868329620535,0.408733333333333,FALSE
"PT16","clonotype429",0,0.6146,FALSE
"PT16","clonotype397",0,0.179333333333333,FALSE
"PT16","clonotype6",2.02146672273326,0.293266666666667,FALSE
"PT16","clonotype67",2.00723090455111,0.400033333333333,FALSE
"PT16","clonotype347",1.5937049679204,0.4728,FALSE
"PT16","clonotype1",1.43738886386912,0.621766666666667,FALSE
"PT16","clonotype600",0,0,FALSE
"PT16","clonotype687",1.41697258385183,0.3465,FALSE
"PT16","clonotype3",0,0.4454,FALSE
"PT16","clonotype4",0,0.523366666666667,FALSE
"PT16","clonotype327",0.872950746193099,0.4417,FALSE
"PT16","clonotype4",0,0.6013,FALSE
"PT16","clonotype593",0.893866224894899,0.421333333333333,FALSE
"PT16","clonotype398",0.991991803406934,0.447633333333333,FALSE
"PT16","clonotype1",2.47692043413075,0.4605,FALSE
"PT16","clonotype52",2.37535165963774,0.4118,FALSE
"PT16","clonotype1",1.04536814793641,0.591366666666667,FALSE
"PT16","clonotype610",1.83864910500065,0.430333333333333,FALSE
"PT16","clonotype36",1.05403379946201,0.274933333333333,FALSE
"PT16","clonotype9",1.93922810000587,0.307866666666667,FALSE
"PT16","clonotype1",1.91237562072475,0.146466666666667,FALSE
"PT16","clonotype781",0.764294367109214,0.314366666666667,FALSE
"PT16","clonotype2",3.24615077664516,0.329633333333333,FALSE
"PT16","clonotype6",0,0.3773,FALSE
"PT16","clonotype9",1.07680736889728,0.422033333333333,FALSE
"PT16","clonotype8",2.05253157767663,0.3887,FALSE
"PT16","clonotype530",0,0.278366666666667,FALSE
"PT16","clonotype3",2.77594631255759,0.3104,FALSE
"PT16","clonotype2",0,0.423633333333333,FALSE
"PT16","clonotype54",1.05981399362802,0.3701,FALSE
"PT16","clonotype3",1.80751940307355,0.3696,FALSE
"PT16","clonotype12",3.13011026994174,0.603033333333333,FALSE
"PT16","clonotype10",2.18927839455434,0.1452,FALSE
"PT16","clonotype619",0,0.430266666666667,FALSE
"PT16","clonotype16",2.13035799410635,0.330433333333333,FALSE
"PT16","clonotype14",0,0.364066666666667,FALSE
"PT16","clonotype14",1.07182338085417,0.3821,FALSE
"PT16","clonotype4",1.1160637353353,0.583,FALSE
"PT16","clonotype25",1.8592235161936,0.526033333333333,FALSE
"PT16","clonotype698",1.60391287453402,0.254733333333333,FALSE
"PT16","clonotype646",0,0.3607,FALSE
"PT16","clonotype531",0,0.3057,FALSE
"PT16","clonotype644",0,0.140266666666667,FALSE
"PT16","clonotype19",0,0.4923,FALSE
"PT16","clonotype1",0,0.255366666666667,FALSE
"PT16","clonotype85",0,0.433766666666667,FALSE
"PT16","clonotype361",0,0.523733333333333,FALSE
"PT16","clonotype12",1.6767068866649,0.446266666666667,FALSE
"PT16","clonotype20",1.09128163051226,0.279966666666667,FALSE
"PT16","clonotype50",1.29654515138992,0.640533333333333,FALSE
"PT16","clonotype15",1.8620883178261,0.355533333333333,FALSE
"PT16","clonotype63",1.92865055020009,0.222266666666667,FALSE
"PT16","clonotype256",1.94660604384283,0.317833333333333,FALSE
"PT16","clonotype1",2.70998666722405,0.5816,FALSE
"PT16","clonotype311",1.99658489797927,0.514533333333333,FALSE
"PT16","clonotype87",1.2316309952521,0.490466666666667,FALSE
"PT16","clonotype4",0,0.667,FALSE
"PT16","clonotype2",1.0838669871638,0.553766666666667,FALSE
"PT16","clonotype71",2.76542119322746,0.328566666666667,FALSE
"PT16","clonotype316",0,0.430166666666667,FALSE
"PT16","clonotype11",0,0.3326,FALSE
"PT16","clonotype86",0,0.145366666666667,FALSE
"PT16","clonotype2",2.1857057544151,0.0563333333333333,FALSE
"PT16","clonotype6",0,0.143066666666667,FALSE
"PT16","clonotype27",2.27711032371677,0.232066666666667,FALSE
"PT16","clonotype40",0,0.2511,FALSE
"PT16","clonotype404",0,0.2769,FALSE
"PT16","clonotype12",1.48340731460946,0.3438,FALSE
"PT16","clonotype5",0,0.247133333333333,FALSE
"PT16","clonotype203",0,0.198333333333333,FALSE
"PT16","clonotype26",0,0.364066666666667,FALSE
"PT16","clonotype16",1.1190411945079,0.416333333333333,FALSE
"PT16","clonotype42",0,0.622766666666667,FALSE
"PT16","clonotype35",0,0.319,TRUE
"PT16","clonotype786",0,0.257266666666667,FALSE
"PT16","clonotype5",0,0.428,FALSE
"PT16","clonotype5",0,0.217833333333333,FALSE
"PT16","clonotype3",0,0.279166666666667,FALSE
"PT16","clonotype12",0,0.210466666666667,FALSE
"PT16","clonotype762",0,0.156,FALSE
"PT16","clonotype495",0,0.299166666666667,FALSE
"PT16","clonotype67",2.65625301729805,0.446366666666667,FALSE
"PT16","clonotype253",0,0.341266666666667,FALSE
"PT16","clonotype409",0,0.3846,FALSE
"PT16","clonotype112",1.87698147834284,0.280966666666667,FALSE
"PT16","clonotype95",2.58366492018175,0.169466666666667,FALSE
"PT16","clonotype265",2.33067869280621,0.3622,FALSE
"PT16","clonotype6",0,0.175466666666667,FALSE
"PT16","clonotype11",1.87739904612939,0.604066666666667,FALSE
"PT16","clonotype10",1.60244579716436,0.271966666666667,FALSE
"PT16","clonotype566",0,0.3464,FALSE
"PT16","clonotype94",0.813447888974114,0.392533333333333,FALSE
"PT16","clonotype501",0.659282343111615,0.598866666666667,FALSE
"PT16","clonotype693",1.49212830727127,0.574366666666667,FALSE
"PT16","clonotype29",1.11444666351137,0.662166666666667,FALSE
"PT16","clonotype64",1.14432838449447,0.466866666666667,FALSE
"PT16","clonotype2",2.02229198637114,0.577066666666667,FALSE
"PT16","clonotype342",0,0.262766666666667,FALSE
"PT16","clonotype70",1.72049516750117,0.404766666666667,FALSE
"PT16","clonotype56",0,0.183466666666667,FALSE
"PT16","clonotype441",0,0.404933333333333,FALSE
"PT16","clonotype90",0,0.423,FALSE
"PT16","clonotype380",0,0.2557,FALSE
"PT16","clonotype378",0,0.1906,FALSE
"PT16","clonotype362",2.1919669718562,0.351133333333333,FALSE
"PT16","clonotype78",1.74939324207791,0.397366666666667,FALSE
"PT16","clonotype20",3.09415515534783,0.650633333333333,FALSE
"PT16","clonotype666",0,0.0548999999999999,FALSE
"PT16","clonotype2",1.76740619397656,0,FALSE
"PT16","clonotype5",0,0.316633333333333,FALSE
"PT16","clonotype15",0.945032708725844,0.6342,FALSE
"PT16","clonotype12",2.00983155998569,0.4064,FALSE
"PT16","clonotype117",0.986536058392222,0.3099,FALSE
"PT16","clonotype18",1.92590132236211,0.347933333333333,FALSE
"PT16","clonotype772",0.861445499102824,0.303866666666667,FALSE
"PT16","clonotype496",0.929647231780902,0.5427,FALSE
"PT16","clonotype12",2.2367053796633,0.686466666666667,FALSE
"PT16","clonotype518",1.30278478205359,0.324866666666667,FALSE
"PT16","clonotype36",1.56308637830656,0.4223,FALSE
"PT16","clonotype197",0,0.2379,FALSE
"PT16","clonotype509",0,0.328733333333333,FALSE
"PT16","clonotype129",1.45314364236025,0.247166666666667,FALSE
"PT16","clonotype2",2.07556121050882,0.4351,FALSE
"PT16","clonotype8",2.85941375410682,0.2782,FALSE
"PT16","clonotype599",0,0.135966666666667,FALSE
"PT16","clonotype12",2.11373013570053,0.4356,FALSE
"PT16","clonotype3",1.27613884342489,0.2155,FALSE
"PT16","clonotype576",1.96171099505737,0.331933333333333,FALSE
"PT16","clonotype2",0,0.6056,FALSE
"PT16","clonotype36",2.3227421302934,0.500033333333333,FALSE
"PT16","clonotype16",2.66346021608943,0.3461,FALSE
"PT16","clonotype747",0.754198729826387,0.2233,FALSE
"PT16","clonotype639",0,0.1368,FALSE
"PT16","clonotype112",1.02068763822634,0.5475,FALSE
"PT16","clonotype47",1.14632344345124,0.2715,FALSE
"PT16","clonotype1",1.74868126950918,0.478066666666667,FALSE
"PT16","clonotype1",3.18388445610914,0.510633333333333,FALSE
"PT16","clonotype19",2.56070418888654,0.474833333333333,FALSE
"PT16","clonotype586",1.0612694048028,0.547066666666667,FALSE
"PT16","clonotype12",0.777980464045949,0.3071,FALSE
"PT16","clonotype292",0,0.1728,FALSE
"PT16","clonotype82",1.41876864651829,0.3421,FALSE
"PT16","clonotype8",2.4882405590575,0.242433333333333,FALSE
"PT16","clonotype41",1.31651049645921,0.560266666666667,FALSE
"PT16","clonotype658",0,0.294333333333333,FALSE
"PT16","clonotype799",0,0.3454,FALSE
"PT16","clonotype15",3.10696430187935,0.756266666666667,FALSE
"PT16","clonotype720",0.894461982709613,0.7209,FALSE
"PT16","clonotype801",0,0.435333333333333,FALSE
"PT16","clonotype775",0,0.343666666666667,FALSE
"PT16","clonotype12",2.56537240813942,0.4365,FALSE
"PT16","clonotype226",0.617993395963921,0.533566666666667,FALSE
"PT16","clonotype413",0,0.0948333333333333,FALSE
"PT16","clonotype2",1.17354197315633,0.5519,FALSE
"PT16","clonotype6",1.79900466480135,0.406933333333333,FALSE
"PT16","clonotype32",1.67897826588937,0.194733333333333,TRUE
"PT16","clonotype54",1.66046744176778,0.3128,FALSE
"PT16","clonotype1",1.24168532945135,0.511966666666667,FALSE
"PT16","clonotype383",2.03177935597758,0.6185,FALSE
"PT16","clonotype525",1.83174694440394,0.438,FALSE
"PT16","clonotype1",0,0.235133333333333,FALSE
"PT16","clonotype3",0,0.280866666666667,FALSE
"PT16","clonotype7",2.35785252492482,0.5026,FALSE
"PT16","clonotype48",2.10825492182545,0.257633333333333,FALSE
"PT16","clonotype20",2.38117406058794,0.331366666666667,FALSE
"PT16","clonotype532",0,0.140333333333333,FALSE
"PT16","clonotype4",0,0.41,FALSE
"PT16","clonotype572",0,0.12,FALSE
"PT16","clonotype389",0.997724163791335,0.309266666666667,FALSE
"PT16","clonotype17",1.02046374768142,0.331266666666667,FALSE
"PT16","clonotype56",0,0.300733333333333,FALSE
"PT16","clonotype26",1.7116250476387,0.336233333333333,FALSE
"PT16","clonotype346",0,0.269266666666667,FALSE
"PT16","clonotype78",0,0.288866666666667,FALSE
"PT16","clonotype275",1.58278255145628,0.687266666666667,FALSE
"PT16","clonotype1",1.14947336770069,0.2566,FALSE
"PT16","clonotype768",0,0.384066666666667,FALSE
"PT16","clonotype1",1.62235372019423,0.4797,FALSE
"PT16","clonotype10",1.549070983531,0.4126,FALSE
"PT16","clonotype15",1.76923041286762,0.215433333333333,FALSE
"PT16","clonotype3",2.88269908987027,0.246533333333333,FALSE
"PT16","clonotype581",0,0.5506,FALSE
"PT3","clonotype2050",0,0.307866666666667,FALSE
"PT3","clonotype929",0,0.113133333333333,FALSE
"PT3","clonotype1255",2.03162208590112,0.257666666666667,FALSE
"PT3","clonotype988",0,0.1652,FALSE
"PT3","clonotype16",3.24955837714699,0.717533333333333,FALSE
"PT3","clonotype1605",2.34625735973128,0.322033333333333,FALSE
"PT3","clonotype778",0,0.0402666666666667,FALSE
"PT3","clonotype1251",0,0.220366666666667,FALSE
"PT3","clonotype883",0,0.166766666666667,FALSE
"PT3","clonotype2142",0,0.175533333333333,FALSE
"PT3","clonotype2216",0,0.286133333333333,FALSE
"PT3","clonotype1776",0,0.106566666666667,FALSE
"PT3","clonotype2",1.64398054522843,0.487133333333333,FALSE
"PT3","clonotype824",2.55860088911404,0.318466666666667,FALSE
"PT3","clonotype1848",0,0.1148,FALSE
"PT3","clonotype1624",0,0.226133333333333,FALSE
"PT3","clonotype1276",0,0.379766666666667,FALSE
"PT3","clonotype1184",0,0.229033333333333,FALSE
"PT3","clonotype1003",0,0.366,FALSE
"PT3","clonotype6",1.41068822406333,0.536333333333333,TRUE
"PT3","clonotype1023",0,0.272566666666667,FALSE
"PT3","clonotype53",0,0.130933333333333,FALSE
"PT3","clonotype1",1.14998880558987,0.377133333333333,TRUE
"PT3","clonotype1702",0,0.276333333333333,FALSE
"PT3","clonotype2",1.18645911858855,0.324166666666667,FALSE
"PT3","clonotype8",2.09303348511873,0.277266666666667,FALSE
"PT3","clonotype1273",0,0.166166666666667,FALSE
"PT3","clonotype1704",2.68090295838366,0.7158,FALSE
"PT3","clonotype97",0.960184506307877,0.214666666666667,FALSE
"PT3","clonotype856",3.07270454365043,0.140266666666667,FALSE
"PT3","clonotype28",1.81479493149449,0.5073,FALSE
"PT3","clonotype1086",0,0.213766666666667,FALSE
"PT3","clonotype702",0,0.275566666666667,FALSE
"PT3","clonotype2161",0,0.125733333333333,FALSE
"PT3","clonotype1793",0,0.497666666666667,FALSE
"PT3","clonotype1138",1.29586035946709,0.202233333333333,FALSE
"PT3","clonotype276",0,0.437,FALSE
"PT3","clonotype943",0,0.231,FALSE
"PT3","clonotype310",0,0.157366666666667,FALSE
"PT3","clonotype1",1.41442247117307,0.725966666666667,TRUE
"PT3","clonotype791",0,0.195333333333333,FALSE
"PT3","clonotype1352",0,0.4107,FALSE
"PT3","clonotype1535",1.8039813689877,0.134833333333333,FALSE
"PT3","clonotype1521",0,0.241566666666667,FALSE
"PT3","clonotype160",0,0.100566666666667,FALSE
"PT3","clonotype1667",0.89454226075407,0.217966666666667,FALSE
"PT3","clonotype816",0,0.2021,FALSE
"PT3","clonotype2058",0,0.2912,FALSE
"PT3","clonotype1897",0,0.242933333333333,FALSE
"PT3","clonotype1531",2.00635332122542,0.277366666666667,FALSE
"PT3","clonotype1851",0,0.500433333333333,FALSE
"PT3","clonotype13",1.50848639962562,0.132766666666667,FALSE
"PT3","clonotype726",0,0.1843,FALSE
"PT3","clonotype18",2.09679102996713,0.492933333333333,FALSE
"PT3","clonotype78",0,0.3468,FALSE
"PT3","clonotype1239",0,0.259466666666667,FALSE
"PT3","clonotype121",0,0.2082,FALSE
"PT3","clonotype810",2.90666854244343,0.417866666666667,FALSE
"PT3","clonotype1302",0,0.1898,FALSE
"PT3","clonotype1000",0,0.299166666666667,FALSE
"PT3","clonotype1",3.27400175361158,0.3436,TRUE
"PT3","clonotype801",0,0.194033333333333,FALSE
"PT3","clonotype2273",1.60069784826449,0.196433333333333,FALSE
"PT3","clonotype1306",0,0.188,FALSE
"PT3","clonotype48",0,0.229866666666667,FALSE
"PT3","clonotype1980",0,0.132433333333333,FALSE
"PT3","clonotype2041",0,0.256133333333333,FALSE
"PT3","clonotype1949",0,0.361066666666667,FALSE
"PT3","clonotype427",0,0.2159,FALSE
"PT3","clonotype1065",0,0.401533333333333,FALSE
"PT3","clonotype478",0,0.1364,FALSE
"PT3","clonotype1036",0,0.3405,FALSE
"PT3","clonotype2074",0.790361889813204,0.143133333333333,FALSE
"PT3","clonotype1473",0,0.228566666666667,FALSE
"PT3","clonotype1733",0,0.409133333333333,FALSE
"PT3","clonotype1364",0,0.261333333333333,FALSE
"PT3","clonotype1202",0,0.0918333333333333,FALSE
"PT3","clonotype1827",0,0.0911999999999999,FALSE
"PT3","clonotype368",0,0.165966666666667,FALSE
"PT3","clonotype904",0,0.243333333333333,FALSE
"PT3","clonotype11",2.18213458353023,0.434433333333333,FALSE
"PT3","clonotype1715",1.91158523023496,0.4897,FALSE
"PT3","clonotype873",0,0.255233333333333,FALSE
"PT3","clonotype2201",0,0.1774,FALSE
"PT3","clonotype612",1.09171887319815,0.2371,FALSE
"PT3","clonotype127",1.96650629175711,0.3896,FALSE
"PT3","clonotype1",3.71816379323429,0.7229,TRUE
"PT3","clonotype41",2.43910153117433,0.2029,FALSE
