obs_names,subclus,leiden_recl
Oetjen_2018.S_T1:825,Treg,0
Oetjen_2018.S_T1:971,Treg,4
Oetjen_2018.S_T1:985,Treg,4
Oetjen_2018.S_T1:1087,Treg,0
Oetjen_2018.S_T1:1243,Treg,4
Oetjen_2018.S_T1:1277,Treg,2
Oetjen_2018.S_T1:1343,Treg,4
Oetjen_2018.S_T1:1351,Treg,4
Oetjen_2018.S_T1:1377,Treg,4
Oetjen_2018.S_T1:1409,Treg,4
Oetjen_2018.S_T1:1418,Treg,4
Oetjen_2018.S_T1:1457,Treg,4
Oetjen_2018.S_T1:1600,Treg,0
Oetjen_2018.U:246,Treg,0
Oetjen_2018.U:455,Treg,0
Oetjen_2018.U:489,Treg,0
Oetjen_2018.U:613,Treg,0
Oetjen_2018.U:765,Treg,0
Oetjen_2018.U:780,Treg,0
Oetjen_2018.U:828,Treg,0
Oetjen_2018.U:930,Treg,2
Oetjen_2018.U:1123,Treg,0
Oetjen_2018.U:1266,Treg,4
Oetjen_2018.U:1383,Treg,4
Oetjen_2018.U:1410,Treg,0
Oetjen_2018.U:1597,Treg,4
Oetjen_2018.U:1614,Treg,4
Oetjen_2018.U:1627,Treg,2
Oetjen_2018.U:1676,Treg,0
Oetjen_2018.U:1851,Treg,4
Oetjen_2018.U:1884,Treg,4
Oetjen_2018.U:2069,Treg,2
Oetjen_2018.U:2133,Treg,2
Oetjen_2018.U:2218,Treg,4
Oetjen_2018.U:2325,Treg,0
Oetjen_2018.U:2412,Treg,0
Oetjen_2018.U:2439,Treg,0
Oetjen_2018.U:2472,Treg,0
Oetjen_2018.U:2476,Treg,0
Oetjen_2018.U:2529,Treg,0
Oetjen_2018.U:2536,Treg,4
Oetjen_2018.U:2631,Treg,4
Oetjen_2018.U:2863,Treg,4
Oetjen_2018.U:3061,Treg,0
Oetjen_2018.U:3340,Treg,4
Oetjen_2018.U:3441,Treg,4
Oetjen_2018.U:3494,Treg,0
Oetjen_2018.T:2,Treg,0
Oetjen_2018.T:265,Treg,2
Oetjen_2018.T:335,Treg,2
Oetjen_2018.T:336,Treg,0
Oetjen_2018.T:344,Treg,2
Oetjen_2018.T:364,Treg,0
Oetjen_2018.T:374,Treg,2
Oetjen_2018.T:550,Treg,0
Oetjen_2018.T:651,Treg,4
Oetjen_2018.T:675,Treg,2
Oetjen_2018.T:746,Treg,0
Oetjen_2018.T:1059,Treg,2
Oetjen_2018.T:1127,Treg,4
Oetjen_2018.T:1195,Treg,2
Oetjen_2018.T:1410,Treg,0
Oetjen_2018.T:1610,Treg,2
Oetjen_2018.T:1622,Treg,0
Oetjen_2018.T:1631,Treg,0
Oetjen_2018.T:1652,Treg,2
Oetjen_2018.T:1684,Treg,4
Oetjen_2018.T:1835,Treg,0
Oetjen_2018.T:1871,Treg,0
Oetjen_2018.T:2008,Treg,2
Oetjen_2018.T:2109,Treg,0
Oetjen_2018.T:2187,Treg,0
Oetjen_2018.T:2255,Treg,2
Oetjen_2018.T:2272,Treg,4
Oetjen_2018.T:2366,Treg,2
Oetjen_2018.T:2477,Treg,0
Oetjen_2018.T:2517,Treg,2
Oetjen_2018.T:2645,Treg,2
Oetjen_2018.T:2707,Treg,2
Oetjen_2018.T:2797,Treg,0
Oetjen_2018.T:2839,Treg,0
Oetjen_2018.T:2986,Treg,4
Oetjen_2018.T:3061,Treg,0
Oetjen_2018.T:3074,Treg,2
Oetjen_2018.T:3242,Treg,0
Oetjen_2018.T:3270,Treg,2
Oetjen_2018.T:3444,Treg,0
Oetjen_2018.W:641,Treg,2
Oetjen_2018.W:1605,Treg,2
Oetjen_2018.W:2293,Treg,0
Oetjen_2018.W:2547,Treg,2
Oetjen_2018.W:3042,Treg,4
Oetjen_2018.W:3074,Treg,0
Oetjen_2018.L:70,Treg,4
Oetjen_2018.L:175,Treg,0
Oetjen_2018.L:277,Treg,0
Oetjen_2018.L:372,Treg,2
Oetjen_2018.L:433,Treg,2
Oetjen_2018.L:453,Treg,0
Oetjen_2018.L:730,Treg,0
Oetjen_2018.L:734,Treg,0
Oetjen_2018.L:858,Treg,4
Oetjen_2018.L:898,Treg,0
Oetjen_2018.L:915,Treg,0
Oetjen_2018.L:1029,Treg,4
Oetjen_2018.L:1143,Treg,0
Oetjen_2018.L:1144,Treg,4
Oetjen_2018.L:1199,Treg,0
Oetjen_2018.L:1231,Treg,2
Oetjen_2018.L:1483,Treg,2
Oetjen_2018.L:1528,Treg,0
Oetjen_2018.L:1840,Treg,4
Oetjen_2018.L:2092,Treg,0
Oetjen_2018.L:2100,Treg,4
Oetjen_2018.L:2117,Treg,0
Oetjen_2018.L:2141,Treg,0
Oetjen_2018.L:2144,Treg,0
Oetjen_2018.L:2355,Treg,0
Oetjen_2018.L:2404,Treg,0
Oetjen_2018.L:2435,Treg,4
Oetjen_2018.L:2499,Treg,4
Oetjen_2018.L:2554,Treg,0
Oetjen_2018.L:2723,Treg,4
Oetjen_2018.L:2735,Treg,0
Oetjen_2018.L:2791,Treg,0
Oetjen_2018.L:2906,Treg,0
Oetjen_2018.L:2971,Treg,0
Oetjen_2018.L:3002,Treg,0
Oetjen_2018.L:3075,Treg,4
Oetjen_2018.L:3177,Treg,2
Oetjen_2018.L:3196,Treg,0
Oetjen_2018.L:3278,Treg,2
Oetjen_2018.L:3734,Treg,0
Oetjen_2018.L:3910,Treg,2
Oetjen_2018.L:3950,Treg,0
Oetjen_2018.L:4021,Treg,0
Oetjen_2018.L:4033,Treg,0
Oetjen_2018.L:4129,Treg,0
Oetjen_2018.B:26,Treg,2
Oetjen_2018.B:120,Treg,0
Oetjen_2018.B:352,Treg,4
Oetjen_2018.B:458,Treg,4
Oetjen_2018.B:570,Treg,2
Oetjen_2018.B:782,Treg,2
Oetjen_2018.B:1072,Treg,0
Oetjen_2018.B:1643,Treg,4
Oetjen_2018.B:1761,Treg,4
Oetjen_2018.B:2227,Treg,4
Oetjen_2018.B:2492,Treg,4
Oetjen_2018.B:2571,Treg,4
Oetjen_2018.B:2586,Treg,2
Oetjen_2018.C_T1_S1:249,Treg,0
Oetjen_2018.C_T1_S1:338,Treg,4
Oetjen_2018.C_T1_S1:462,Treg,0
Oetjen_2018.C_T1_S1:965,Treg,0
Oetjen_2018.C_T1_S1:1267,Treg,0
Oetjen_2018.C_T1_S1:1369,Treg,0
Oetjen_2018.C_T1_S1:1526,Treg,2
Oetjen_2018.O:439,Treg,0
Oetjen_2018.O:805,Treg,0
Oetjen_2018.O:1023,Treg,2
Oetjen_2018.O:1068,Treg,2
Oetjen_2018.O:1309,Treg,0
Oetjen_2018.O:1341,Treg,0
Oetjen_2018.O:1615,Treg,0
Oetjen_2018.O:1646,Treg,0
Oetjen_2018.O:1772,Treg,2
Oetjen_2018.O:1823,Treg,0
Oetjen_2018.O:2214,Treg,0
Oetjen_2018.O:2399,Treg,4
Oetjen_2018.O:2603,Treg,0
Oetjen_2018.O:3697,Treg,4
Oetjen_2018.O:3715,Treg,0
Oetjen_2018.O:3813,Treg,0
Oetjen_2018.O:4219,Treg,2
Oetjen_2018.O:4702,Treg,0
Oetjen_2018.P:195,Treg,4
Oetjen_2018.P:923,Treg,4
Oetjen_2018.P:957,Treg,4
Oetjen_2018.M:197,Treg,2
Oetjen_2018.M:261,Treg,0
Oetjen_2018.M:293,Treg,2
Oetjen_2018.M:296,Treg,2
Oetjen_2018.M:470,Treg,2
Oetjen_2018.M:610,Treg,0
Oetjen_2018.M:717,Treg,4
Oetjen_2018.M:1000,Treg,2
Oetjen_2018.M:1050,Treg,4
Oetjen_2018.M:1127,Treg,0
Oetjen_2018.M:1162,Treg,0
Oetjen_2018.M:1193,Treg,0
Oetjen_2018.M:1545,Treg,2
Oetjen_2018.M:1614,Treg,4
Oetjen_2018.M:2020,Treg,4
Oetjen_2018.M:2124,Treg,4
Oetjen_2018.N:25,Treg,0
Oetjen_2018.N:63,Treg,0
Oetjen_2018.N:116,Treg,2
Oetjen_2018.N:154,Treg,2
Oetjen_2018.N:215,Treg,0
Oetjen_2018.N:217,Treg,0
Oetjen_2018.N:240,Treg,2
Oetjen_2018.N:431,Treg,4
Oetjen_2018.N:490,Treg,4
Oetjen_2018.N:566,Treg,4
Oetjen_2018.N:660,Treg,4
Oetjen_2018.N:712,Treg,0
Oetjen_2018.N:794,Treg,0
Oetjen_2018.N:804,Treg,4
Oetjen_2018.N:839,Treg,0
Oetjen_2018.N:846,Treg,0
Oetjen_2018.N:866,Treg,0
Oetjen_2018.N:1248,Treg,0
Oetjen_2018.N:1288,Treg,4
Oetjen_2018.N:1339,Treg,4
Oetjen_2018.N:1433,Treg,0
Oetjen_2018.N:1530,Treg,0
Oetjen_2018.N:1675,Treg,2
Oetjen_2018.N:1731,Treg,2
Oetjen_2018.N:1797,Treg,4
Oetjen_2018.N:1809,Treg,0
Oetjen_2018.N:1813,Treg,0
Oetjen_2018.N:1836,Treg,0
Oetjen_2018.N:1861,Treg,0
Oetjen_2018.N:1883,Treg,0
Oetjen_2018.N:1921,Treg,0
Oetjen_2018.N:1940,Treg,0
Oetjen_2018.N:1996,Treg,0
Oetjen_2018.N:2071,Treg,4
Oetjen_2018.N:2173,Treg,4
Oetjen_2018.N:2220,Treg,0
Oetjen_2018.N:2373,Treg,0
Oetjen_2018.N:2382,Treg,2
Oetjen_2018.N:2477,Treg,4
Oetjen_2018.N:2509,Treg,0
Oetjen_2018.N:2614,Treg,2
Oetjen_2018.N:2668,Treg,2
Oetjen_2018.N:2773,Treg,0
Oetjen_2018.N:2830,Treg,4
Oetjen_2018.N:2862,Treg,0
Oetjen_2018.N:2988,Treg,4
Oetjen_2018.N:3148,Treg,0
Oetjen_2018.N:3317,Treg,2
Oetjen_2018.N:3397,Treg,0
Oetjen_2018.N:3441,Treg,4
Oetjen_2018.N:3492,Treg,0
Oetjen_2018.N:3537,Treg,0
Oetjen_2018.N:3646,Treg,2
Oetjen_2018.N:3693,Treg,2
Oetjen_2018.N:3864,Treg,4
Oetjen_2018.N:4001,Treg,0
Oetjen_2018.N:4011,Treg,0
Oetjen_2018.N:4028,Treg,2
Oetjen_2018.Q:26,Treg,0
Oetjen_2018.Q:288,Treg,4
Oetjen_2018.Q:386,Treg,2
Oetjen_2018.Q:394,Treg,0
Oetjen_2018.Q:485,Treg,0
Oetjen_2018.Q:613,Treg,0
Oetjen_2018.Q:726,Treg,0
Oetjen_2018.Q:781,Treg,2
Oetjen_2018.Q:799,Treg,2
Oetjen_2018.J:241,Treg,0
Oetjen_2018.J:431,Treg,2
Oetjen_2018.J:516,Treg,4
Oetjen_2018.J:804,Treg,2
Oetjen_2018.J:854,Treg,2
Oetjen_2018.J:856,Treg,2
Oetjen_2018.J:1254,Treg,4
Oetjen_2018.J:1494,Treg,0
Oetjen_2018.J:1694,Treg,2
Oetjen_2018.J:1709,Treg,0
Oetjen_2018.J:1753,Treg,2
Oetjen_2018.J:2229,Treg,0
Oetjen_2018.J:2270,Treg,0
Oetjen_2018.J:2333,Treg,2
Oetjen_2018.C_T1_S2:202,Treg,2
Oetjen_2018.C_T1_S2:975,Treg,2
Oetjen_2018.C_T1_S2:1269,Treg,0
Oetjen_2018.A:22,Treg,2
Oetjen_2018.A:280,Treg,0
Oetjen_2018.A:300,Treg,4
Oetjen_2018.A:581,Treg,0
Oetjen_2018.A:1422,Treg,2
Oetjen_2018.A:1718,Treg,4
Oetjen_2018.A:1824,Treg,2
Oetjen_2018.A:1973,Treg,2
Oetjen_2018.A:2303,Treg,4
Oetjen_2018.F:51,Treg,2
Oetjen_2018.F:96,Treg,2
Oetjen_2018.F:138,Treg,2
Oetjen_2018.F:345,Treg,4
Oetjen_2018.F:478,Treg,0
Oetjen_2018.F:528,Treg,4
Oetjen_2018.F:681,Treg,0
Oetjen_2018.F:862,Treg,2
Oetjen_2018.F:889,Treg,4
Oetjen_2018.F:914,Treg,2
Oetjen_2018.F:1088,Treg,4
Oetjen_2018.F:1227,Treg,0
Oetjen_2018.F:1372,Treg,0
Oetjen_2018.F:1590,Treg,0
Oetjen_2018.F:1599,Treg,2
Oetjen_2018.F:1606,Treg,0
Oetjen_2018.F:1836,Treg,2
Oetjen_2018.F:1846,Treg,0
Oetjen_2018.F:1849,Treg,4
Oetjen_2018.F:1872,Treg,0
Oetjen_2018.F:1915,Treg,0
Oetjen_2018.F:1946,Treg,0
Oetjen_2018.F:1998,Treg,2
Oetjen_2018.F:2114,Treg,0
Oetjen_2018.F:2125,Treg,0
Oetjen_2018.F:2229,Treg,0
Oetjen_2018.F:2263,Treg,4
Oetjen_2018.F:2313,Treg,0
Oetjen_2018.F:2622,Treg,0
Oetjen_2018.F:2625,Treg,0
Oetjen_2018.F:2761,Treg,4
Oetjen_2018.F:2820,Treg,4
Oetjen_2018.F:2846,Treg,0
Oetjen_2018.F:2954,Treg,4
Oetjen_2018.F:2995,Treg,4
Oetjen_2018.C_T2:53,Treg,2
Oetjen_2018.C_T2:159,Treg,0
Oetjen_2018.C_T2:333,Treg,4
Oetjen_2018.C_T2:382,Treg,0
Oetjen_2018.C_T2:525,Treg,0
Oetjen_2018.C_T2:605,Treg,2
Oetjen_2018.C_T2:742,Treg,2
Oetjen_2018.S_T2:18,Treg,2
Oetjen_2018.S_T2:124,Treg,4
Oetjen_2018.S_T2:224,Treg,4
Oetjen_2018.S_T2:263,Treg,0
Oetjen_2018.S_T2:307,Treg,2
Oetjen_2018.S_T2:325,Treg,0
Oetjen_2018.S_T2:370,Treg,2
Oetjen_2018.S_T2:374,Treg,4
Oetjen_2018.S_T2:422,Treg,2
Oetjen_2018.S_T2:437,Treg,0
Oetjen_2018.S_T2:572,Treg,0
Oetjen_2018.S_T2:680,Treg,4
Oetjen_2018.S_T2:895,Treg,4
Oetjen_2018.K:70,Treg,0
Oetjen_2018.K:130,Treg,2
Oetjen_2018.K:301,Treg,0
Oetjen_2018.K:408,Treg,0
Oetjen_2018.K:411,Treg,0
Oetjen_2018.K:533,Treg,0
Oetjen_2018.K:758,Treg,0
Oetjen_2018.K:810,Treg,2
Oetjen_2018.K:850,Treg,4
Oetjen_2018.K:870,Treg,4
Oetjen_2018.K:1162,Treg,0
Oetjen_2018.K:1177,Treg,0
Oetjen_2018.K:1215,Treg,0
Oetjen_2018.K:1478,Treg,0
Oetjen_2018.K:1494,Treg,4
Oetjen_2018.K:1605,Treg,0
Oetjen_2018.K:1623,Treg,0
Oetjen_2018.K:1833,Treg,4
Oetjen_2018.K:2418,Treg,4
Oetjen_2018.K:2425,Treg,0
Oetjen_2018.K:2600,Treg,0
Oetjen_2018.K:2644,Treg,4
Oetjen_2018.K:2717,Treg,0
Oetjen_2018.K:2758,Treg,0
Oetjen_2018.K:2846,Treg,2
Oetjen_2018.K:2926,Treg,0
Oetjen_2018.K:2993,Treg,0
Oetjen_2018.K:3062,Treg,0
Oetjen_2018.K:3197,Treg,0
Oetjen_2018.K:3562,Treg,0
Oetjen_2018.K:3715,Treg,2
Oetjen_2018.K:3773,Treg,0
Oetjen_2018.K:3786,Treg,4
Oetjen_2018.K:3788,Treg,4
Oetjen_2018.K:3836,Treg,0
Oetjen_2018.K:3874,Treg,4
Oetjen_2018.K:4047,Treg,2
Oetjen_2018.K:4226,Treg,0
Oetjen_2018.K:4370,Treg,4
Oetjen_2018.K:4533,Treg,0
Oetjen_2018.K:4680,Treg,0
Oetjen_2018.K:5034,Treg,0
Oetjen_2018.K:5152,Treg,0
Oetjen_2018.K:5304,Treg,0
Oetjen_2018.K:5410,Treg,2
Oetjen_2018.K:5462,Treg,0
Oetjen_2018.K:5503,Treg,0
Oetjen_2018.K:5541,Treg,0
Oetjen_2018.K:5600,Treg,4
Oetjen_2018.K:5670,Treg,0
Oetjen_2018.K:5704,Treg,0
Oetjen_2018.K:5721,Treg,0
Oetjen_2018.K:5739,Treg,0
Oetjen_2018.K:5742,Treg,4
Oetjen_2018.K:5801,Treg,2
Oetjen_2018.K:5822,Treg,0
Oetjen_2018.K:5922,Treg,0
Oetjen_2018.K:5993,Treg,0
Oetjen_2018.K:6018,Treg,2
Oetjen_2018.K:6025,Treg,2
Oetjen_2018.K:6199,Treg,0
Oetjen_2018.K:6338,Treg,0
Oetjen_2018.K:6466,Treg,4
Oetjen_2018.K:6587,Treg,0
Oetjen_2018.K:6642,Treg,4
Oetjen_2018.K:6817,Treg,2
Oetjen_2018.K:6821,Treg,4
Oetjen_2018.K:6830,Treg,4
Oetjen_2018.E:94,Treg,0
Oetjen_2018.E:182,Treg,2
Oetjen_2018.E:298,Treg,0
Oetjen_2018.E:540,Treg,0
Oetjen_2018.E:857,Treg,2
Oetjen_2018.E:1020,Treg,0
Oetjen_2018.E:1080,Treg,4
Oetjen_2018.E:1211,Treg,2
Oetjen_2018.E:1669,Treg,4
Oetjen_2018.S_T1:1742,Treg,4
Oetjen_2018.S_T1:1768,Treg,0
Oetjen_2018.S_T1:2013,Treg,4
Oetjen_2018.S_T1:2020,Treg,0
Oetjen_2018.S_T1:2039,Treg,0
Oetjen_2018.S_T1:2297,Treg,0
Oetjen_2018.S_T1:2390,Treg,4
Oetjen_2018.S_T1:2742,Treg,0
Oetjen_2018.S_T1:2777,Treg,4
Oetjen_2018.S_T1:2891,Treg,4
Oetjen_2018.S_T1:2893,Treg,4
Oetjen_2018.S_T1:2990,Treg,4
Oetjen_2018.S_T1:3051,Treg,4
Oetjen_2018.S_T1:3105,Treg,4
Oetjen_2018.S_T1:3145,Treg,0
Oetjen_2018.S_T2:1050,Treg,0
Oetjen_2018.S_T2:1297,Treg,0
Oetjen_2018.S_T2:1467,Treg,4
Oetjen_2018.S_T2:1589,Treg,0
Oetjen_2018.S_T2:1640,Treg,4
Oetjen_2018.S_T2:1751,Treg,4
Oetjen_2018.S_T2:2062,Treg,4
Oetjen_2018.S_T2:2272,Treg,2
Oetjen_2018.S_T2:2515,Treg,4
Oetjen_2018.S_T2:2795,Treg,4
Oetjen_2018.S_T2:2858,Treg,0
Oetjen_2018.S_T2:2953,Treg,0
Oetjen_2018.S_T2:3032,Treg,0
Oetjen_2018.S_T2:3385,Treg,2
Oetjen_2018.S_T2:3471,Treg,0
Oetjen_2018.S_T2:3527,Treg,2
Oetjen_2018.S_T2:3797,Treg,0
Oetjen_2018.S_T2:3856,Treg,2
Oetjen_2018.S_T2:3985,Treg,0
Oetjen_2018.S_T2:4043,Treg,0
Oetjen_2018.S_T2:4143,Treg,4
Oetjen_2018.S_T2:4244,Treg,2
Oetjen_2018.S_T2:4356,Treg,0
Oetjen_2018.S_T2:4538,Treg,2
Oetjen_2018.S_T2:4994,Treg,4
Oetjen_2018.S_T2:5004,Treg,0
Oetjen_2018.S_T2:5039,Treg,0
Oetjen_2018.S_T2:5082,Treg,0
Oetjen_2018.S_T2:5109,Treg,2
Oetjen_2018.S_T2:5196,Treg,2
Oetjen_2018.S_T2:5349,Treg,2
Oetjen_2018.S_T2:5517,Treg,2
Oetjen_2018.H:69,Treg,0
Oetjen_2018.H:106,Treg,2
Oetjen_2018.H:197,Treg,0
Oetjen_2018.H:213,Treg,0
Oetjen_2018.H:215,Treg,0
Oetjen_2018.H:399,Treg,2
Oetjen_2018.H:429,Treg,0
Oetjen_2018.H:655,Treg,2
Oetjen_2018.H:956,Treg,4
Oetjen_2018.H:1019,Treg,2
Oetjen_2018.H:1515,Treg,2
Oetjen_2018.H:1527,Treg,0
Oetjen_2018.H:1872,Treg,4
Oetjen_2018.H:2090,Treg,2
Oetjen_2018.H:2117,Treg,0
Oetjen_2018.H:2145,Treg,2
Oetjen_2018.H:2199,Treg,2
Oetjen_2018.H:2321,Treg,0
Oetjen_2018.H:2409,Treg,4
Oetjen_2018.H:2549,Treg,2
Oetjen_2018.H:2688,Treg,2
Oetjen_2018.H:3172,Treg,0
Oetjen_2018.H:3329,Treg,0
Oetjen_2018.H:3335,Treg,2
Oetjen_2018.H:3345,Treg,4
Oetjen_2018.R:136,Treg,4
Oetjen_2018.R:396,Treg,2
Oetjen_2018.R:1044,Treg,4
Oetjen_2018.R:1369,Treg,0
Oetjen_2018.R:1438,Treg,2
Oetjen_2018.R:2091,Treg,4
Oetjen_2018.R:2169,Treg,2
Oetjen_2018.R:2471,Treg,0
Bailur_2019.mgus14:251,Treg,2
Bailur_2019.mgus14:422,Treg,2
Bailur_2019.mgus14:877,Treg,2
Bailur_2019.mgus14:1037,Treg,2
Bailur_2019.mgus14:1159,Treg,2
Bailur_2019.mgus14:1262,Treg,2
Bailur_2019.mgus14:1504,Treg,0
Bailur_2019.mgus14:1700,Treg,2
Bailur_2019.mgus13:109,Treg,2
Bailur_2019.mgus13:215,Treg,0
Bailur_2019.mgus13:300,Treg,0
Bailur_2019.mgus13:367,Treg,2
Bailur_2019.mgus13:636,Treg,2
Bailur_2019.mgus13:1190,Treg,2
Bailur_2019.mgus13:1377,Treg,2
Bailur_2019.mgus13:1456,Treg,2
Bailur_2019.mgus13:1869,Treg,0
Bailur_2019.mgus13:1947,Treg,0
Bailur_2019.mgus13:2372,Treg,2
Bailur_2019.mgus13:2479,Treg,2
Bailur_2019.mm2:199,Treg,0
Bailur_2019.mm2:486,Treg,4
Bailur_2019.mm2:494,Treg,0
Bailur_2019.mm2:515,Treg,0
Bailur_2019.mm2:592,Treg,0
Bailur_2019.mm2:801,Treg,0
Bailur_2019.mm2:815,Treg,0
Bailur_2019.mm2:833,Treg,0
Bailur_2019.mm2:894,Treg,0
Bailur_2019.mm2:1163,Treg,0
Bailur_2019.mgus4:134,Treg,0
Bailur_2019.mgus4:170,Treg,4
Bailur_2019.mgus4:263,Treg,0
Bailur_2019.mgus4:314,Treg,0
Bailur_2019.mgus4:551,Treg,0
Bailur_2019.mgus4:686,Treg,0
Bailur_2019.mgus4:726,Treg,0
Bailur_2019.mgus4:743,Treg,2
Bailur_2019.mgus4:880,Treg,0
Bailur_2019.mgus4:1038,Treg,2
Bailur_2019.mgus4:1160,Treg,0
Bailur_2019.mgus4:1200,Treg,0
Bailur_2019.mgus4:1337,Treg,0
Bailur_2019.mgus4:1356,Treg,0
Bailur_2019.mgus4:1439,Treg,0
Bailur_2019.mgus4:1493,Treg,0
Bailur_2019.mgus4:1556,Treg,0
Bailur_2019.mgus4:1565,Treg,2
Bailur_2019.mgus4:1683,Treg,0
Bailur_2019.mgus4:1710,Treg,2
Bailur_2019.mm5:30,Treg,0
Bailur_2019.mm5:228,Treg,2
Bailur_2019.mm5:532,Treg,0
Bailur_2019.mm5:576,Treg,0
Bailur_2019.mm5:620,Treg,0
Bailur_2019.mgus3:19,Treg,0
Bailur_2019.mgus3:34,Treg,2
Bailur_2019.mgus3:51,Treg,2
Bailur_2019.mgus3:78,Treg,2
Bailur_2019.mgus3:79,Treg,0
Bailur_2019.mgus3:98,Treg,2
Bailur_2019.mgus3:190,Treg,4
Bailur_2019.mgus3:223,Treg,0
Bailur_2019.mgus3:280,Treg,0
Bailur_2019.mgus3:281,Treg,2
Bailur_2019.mgus3:314,Treg,0
Bailur_2019.mgus3:318,Treg,2
Bailur_2019.mgus3:322,Treg,2
Bailur_2019.mgus3:349,Treg,2
Bailur_2019.mgus3:350,Treg,2
Bailur_2019.mgus3:366,Treg,2
Bailur_2019.mgus3:484,Treg,0
Bailur_2019.mgus3:507,Treg,4
Bailur_2019.mgus3:615,Treg,2
Bailur_2019.mgus3:644,Treg,2
Bailur_2019.mgus3:705,Treg,2
Bailur_2019.mgus3:779,Treg,2
Bailur_2019.mgus3:845,Treg,2
Bailur_2019.mgus3:862,Treg,0
Bailur_2019.mgus3:890,Treg,0
Bailur_2019.mgus3:904,Treg,2
Bailur_2019.mgus3:937,Treg,4
Bailur_2019.mgus3:942,Treg,0
Bailur_2019.mgus3:1025,Treg,0
Bailur_2019.mgus3:1034,Treg,4
Bailur_2019.mgus3:1095,Treg,2
Bailur_2019.mgus3:1127,Treg,0
Bailur_2019.mgus3:1201,Treg,2
Bailur_2019.mgus3:1256,Treg,2
Bailur_2019.mgus3:1360,Treg,2
Bailur_2019.mgus3:1405,Treg,2
Bailur_2019.mm4:25,Treg,2
Bailur_2019.mm4:29,Treg,2
Bailur_2019.mm4:32,Treg,0
Bailur_2019.mm4:48,Treg,2
Bailur_2019.mm4:69,Treg,2
Bailur_2019.mm4:79,Treg,2
Bailur_2019.mm4:114,Treg,2
Bailur_2019.mm4:159,Treg,0
Bailur_2019.mm4:163,Treg,0
Bailur_2019.mm4:241,Treg,0
Bailur_2019.mm4:266,Treg,2
Bailur_2019.mm4:379,Treg,0
Bailur_2019.mm4:459,Treg,0
Bailur_2019.mm4:470,Treg,0
Bailur_2019.mm4:511,Treg,2
Bailur_2019.mm4:523,Treg,0
Bailur_2019.mm4:598,Treg,2
Bailur_2019.mm4:648,Treg,0
Bailur_2019.mm4:668,Treg,0
Bailur_2019.mm4:761,Treg,0
Bailur_2019.mm4:763,Treg,4
Bailur_2019.mm4:821,Treg,0
Bailur_2019.mm4:866,Treg,0
Bailur_2019.mm4:984,Treg,4
Bailur_2019.mm4:1030,Treg,4
Bailur_2019.mm4:1039,Treg,0
Bailur_2019.mm4:1085,Treg,2
Bailur_2019.mm4:1101,Treg,0
Bailur_2019.mm4:1127,Treg,4
Bailur_2019.mm4:1141,Treg,0
Bailur_2019.mm4:1153,Treg,2
Bailur_2019.mm4:1159,Treg,2
Bailur_2019.mm4:1255,Treg,2
Bailur_2019.mm4:1329,Treg,2
Bailur_2019.mm4:1332,Treg,4
Bailur_2019.mm4:1396,Treg,2
Bailur_2019.mm4:1438,Treg,0
Bailur_2019.mm4:1467,Treg,2
Bailur_2019.mm4:1529,Treg,0
Bailur_2019.mm4:1540,Treg,2
Bailur_2019.mm4:1589,Treg,0
Bailur_2019.mm4:1623,Treg,0
Bailur_2019.mm4:1727,Treg,0
Bailur_2019.mm4:1774,Treg,4
Bailur_2019.mm4:1785,Treg,2
Bailur_2019.mm4:1819,Treg,0
Bailur_2019.mm4:1836,Treg,2
Bailur_2019.mm4:1882,Treg,0
Bailur_2019.mm4:1899,Treg,0
Bailur_2019.mm4:1958,Treg,0
Bailur_2019.mm4:1970,Treg,0
Bailur_2019.mm4:2005,Treg,4
Bailur_2019.mm4:2042,Treg,0
Bailur_2019.mgus2:67,Treg,0
Bailur_2019.mgus2:73,Treg,0
Bailur_2019.mm3:79,Treg,2
Bailur_2019.mm3:124,Treg,0
Bailur_2019.mm3:130,Treg,0
Bailur_2019.mm3:193,Treg,2
Bailur_2019.mm3:242,Treg,2
Bailur_2019.mm3:265,Treg,4
Bailur_2019.mm3:527,Treg,0
Bailur_2019.mm3:586,Treg,0
Bailur_2019.mm3:606,Treg,2
Bailur_2019.mm3:738,Treg,0
Bailur_2019.mm3:810,Treg,2
Bailur_2019.mm3:904,Treg,2
Bailur_2019.mm3:1004,Treg,0
Bailur_2019.mm3:1081,Treg,2
Bailur_2019.mm3:1176,Treg,0
Bailur_2019.mm3:1188,Treg,0
Bailur_2019.mm3:1205,Treg,2
Bailur_2019.mm3:1285,Treg,2
Bailur_2019.mm3:1296,Treg,0
Bailur_2019.mgus5:5,Treg,0
Bailur_2019.mgus5:37,Treg,4
Bailur_2019.mgus5:168,Treg,0
Bailur_2019.mgus5:261,Treg,4
Bailur_2019.mgus5:361,Treg,0
Bailur_2019.mgus5:396,Treg,2
Bailur_2019.mgus5:428,Treg,0
Bailur_2019.mgus5:595,Treg,0
Bailur_2019.mgus5:706,Treg,4
Bailur_2019.mgus5:713,Treg,0
Bailur_2019.mgus5:929,Treg,2
Bailur_2019.mgus5:944,Treg,0
Bailur_2019.mgus5:973,Treg,0
Bailur_2019.mgus5:1271,Treg,0
Bailur_2019.mgus5:1392,Treg,0
Bailur_2019.mgus5:1431,Treg,2
Bailur_2019.mgus5:1465,Treg,0
